,vector,Fitnes
0,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
1,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
2,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
3,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
4,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
5,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
6,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
7,"[0.002      0.011      0.         0.004      0.         0.015
 0.012      0.01       0.001      0.013      0.007      0.014
 0.         0.001      0.         0.         0.007      0.
 0.001      0.         0.         0.         0.007      0.017
 0.008      0.012      0.001      0.         0.005      0.005
 0.         0.         0.009      0.011      0.018      0.
 0.016      0.         0.002      0.003      0.017      0.007
 0.015      0.012      0.011      0.005      0.016      0.004
 0.007      0.018      0.013      0.008      0.01       0.007
 0.013      0.         0.012      0.         0.         0.
 0.         0.004      0.         0.         0.         0.005
 0.         0.         0.006      0.004      0.011      0.004
 0.013      0.013      0.012      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.016      0.         0.017      0.013      0.         0.008
 0.         0.005      0.008      0.011      0.002      0.
 0.         0.006      0.013      0.013      0.017      0.
 0.         0.         0.01       0.015      0.017      0.015
 0.007      0.         0.008      0.         0.009      0.002
 0.         0.         0.013      0.002      0.         0.
 0.         0.013      0.007      0.         0.001      0.013
 0.         0.         0.01       0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.008
 0.         0.001      0.         0.006      0.         0.002
 0.015      0.006      0.003      0.         0.         0.017
 0.         0.018      0.009      0.         0.017      0.
 0.         0.         0.         0.008      0.         0.006
 0.         0.018      0.009      0.006      0.017      0.
 0.42160738]",0.42160737812911725
8,"[0.002      0.014      0.         0.004      0.         0.
 0.013      0.01       0.001      0.013      0.         0.014
 0.         0.001      0.         0.003      0.         0.006
 0.008      0.         0.007      0.         0.007      0.017
 0.008      0.012      0.013      0.019      0.008      0.005
 0.         0.         0.009      0.008      0.018      0.
 0.005      0.         0.002      0.003      0.007      0.013
 0.015      0.         0.011      0.005      0.016      0.004
 0.012      0.018      0.004      0.005      0.         0.007
 0.012      0.         0.012      0.         0.         0.
 0.008      0.007      0.003      0.         0.         0.005
 0.         0.         0.006      0.004      0.         0.015
 0.007      0.013      0.014      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.009      0.         0.019      0.013      0.         0.005
 0.009      0.018      0.008      0.011      0.002      0.
 0.         0.006      0.008      0.         0.017      0.
 0.         0.004      0.01       0.014      0.017      0.015
 0.007      0.         0.         0.004      0.009      0.007
 0.         0.         0.007      0.006      0.007      0.
 0.         0.013      0.         0.006      0.005      0.012
 0.         0.009      0.004      0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.002
 0.         0.001      0.015      0.006      0.         0.002
 0.         0.005      0.007      0.         0.         0.017
 0.017      0.         0.009      0.         0.017      0.
 0.         0.         0.         0.         0.         0.006
 0.005      0.018      0.009      0.009      0.017      0.
 0.56653491]",0.5665349143610013
9,"[0.002      0.014      0.         0.004      0.         0.
 0.013      0.01       0.001      0.013      0.         0.014
 0.         0.001      0.         0.003      0.         0.006
 0.008      0.         0.007      0.         0.007      0.017
 0.008      0.012      0.013      0.019      0.008      0.005
 0.         0.         0.009      0.008      0.018      0.
 0.005      0.         0.002      0.003      0.007      0.013
 0.015      0.         0.011      0.005      0.016      0.004
 0.012      0.018      0.004      0.005      0.         0.007
 0.012      0.         0.012      0.         0.         0.
 0.008      0.007      0.003      0.         0.         0.005
 0.         0.         0.006      0.004      0.         0.015
 0.007      0.013      0.014      0.         0.         0.009
 0.016      0.004      0.011      0.017      0.         0.
 0.         0.         0.         0.01       0.         0.
 0.009      0.         0.019      0.013      0.         0.005
 0.009      0.018      0.008      0.011      0.002      0.
 0.         0.006      0.008      0.         0.017      0.
 0.         0.004      0.01       0.014      0.017      0.015
 0.007      0.         0.         0.004      0.009      0.007
 0.         0.         0.007      0.006      0.007      0.
 0.         0.013      0.         0.006      0.005      0.012
 0.         0.009      0.004      0.         0.005      0.009
 0.015      0.         0.007      0.001      0.         0.002
 0.         0.001      0.015      0.006      0.         0.002
 0.         0.005      0.007      0.         0.         0.017
 0.017      0.         0.009      0.         0.017      0.
 0.         0.         0.         0.         0.         0.006
 0.005      0.018      0.009      0.009      0.017      0.
 0.56653491]",0.5665349143610013
