,vector,Fitnes
0,"[0.013      0.009      0.013      0.008      0.01       0.002
 0.         0.001      0.006      0.005      0.001      0.004
 0.003      0.006      0.012      0.         0.009      0.006
 0.005      0.009      0.005      0.013      0.009      0.004
 0.002      0.002      0.013      0.005      0.001      0.009
 0.008      0.009      0.001      0.         0.01       0.001
 0.01       0.012      0.001      0.004      0.01       0.009
 0.012      0.006      0.012      0.003      0.         0.004
 0.008      0.007      0.011      0.005      0.         0.
 0.006      0.008      0.011      0.         0.003      0.008
 0.006      0.01       0.001      0.012      0.004      0.012
 0.002      0.01       0.001      0.003      0.008      0.005
 0.001      0.         0.004      0.003      0.004      0.002
 0.011      0.003      0.006      0.001      0.004      0.006
 0.01       0.001      0.         0.         0.012      0.
 0.         0.003      0.011      0.002      0.004      0.007
 0.004      0.012      0.009      0.006      0.         0.
 0.007      0.001      0.002      0.007      0.         0.009
 0.         0.006      0.01       0.001      0.01       0.011
 0.005      0.         0.012      0.009      0.         0.005
 0.008      0.003      0.001      0.         0.         0.002
 0.006      0.009      0.009      0.003      0.012      0.003
 0.011      0.         0.005      0.002      0.006      0.
 0.011      0.005      0.009      0.006      0.006      0.006
 0.003      0.012      0.011      0.002      0.012      0.007
 0.009      0.021      0.002      0.005      0.002      0.009
 0.012      0.001      0.011      0.002      0.004      0.008
 0.01       0.012      0.002      0.001      0.007      0.011
 0.007      0.         0.005      0.012      0.01       0.008
 0.38471673]",0.3847167325428195
1,"[0.013      0.009      0.013      0.008      0.01       0.002
 0.         0.001      0.006      0.005      0.001      0.004
 0.003      0.006      0.012      0.         0.009      0.006
 0.005      0.009      0.005      0.013      0.009      0.004
 0.002      0.002      0.013      0.005      0.001      0.009
 0.008      0.009      0.001      0.         0.01       0.001
 0.01       0.012      0.001      0.004      0.01       0.009
 0.012      0.006      0.012      0.003      0.         0.004
 0.008      0.007      0.011      0.005      0.         0.
 0.006      0.008      0.011      0.         0.003      0.008
 0.006      0.01       0.001      0.012      0.004      0.012
 0.002      0.01       0.001      0.003      0.008      0.005
 0.001      0.         0.004      0.003      0.004      0.002
 0.011      0.003      0.006      0.001      0.004      0.006
 0.01       0.001      0.         0.         0.012      0.
 0.         0.003      0.011      0.002      0.004      0.007
 0.004      0.012      0.009      0.006      0.         0.
 0.007      0.001      0.002      0.007      0.         0.009
 0.         0.006      0.01       0.001      0.01       0.011
 0.005      0.         0.012      0.009      0.         0.005
 0.008      0.003      0.001      0.         0.         0.002
 0.006      0.009      0.009      0.003      0.012      0.003
 0.011      0.         0.005      0.002      0.006      0.
 0.011      0.005      0.009      0.006      0.006      0.006
 0.003      0.012      0.011      0.002      0.012      0.007
 0.009      0.021      0.002      0.005      0.002      0.009
 0.012      0.001      0.011      0.002      0.004      0.008
 0.01       0.012      0.002      0.001      0.007      0.011
 0.007      0.         0.005      0.012      0.01       0.008
 0.38471673]",0.3847167325428195
2,"[0.013      0.009      0.013      0.008      0.01       0.002
 0.         0.001      0.006      0.005      0.001      0.004
 0.003      0.006      0.012      0.         0.009      0.006
 0.005      0.009      0.005      0.013      0.009      0.004
 0.002      0.002      0.013      0.005      0.001      0.009
 0.008      0.009      0.001      0.         0.01       0.001
 0.01       0.012      0.001      0.004      0.01       0.009
 0.012      0.006      0.012      0.003      0.         0.004
 0.008      0.007      0.011      0.005      0.         0.
 0.006      0.008      0.011      0.         0.003      0.008
 0.006      0.01       0.001      0.012      0.004      0.012
 0.002      0.01       0.001      0.003      0.008      0.005
 0.001      0.         0.004      0.003      0.004      0.002
 0.011      0.003      0.006      0.001      0.004      0.006
 0.01       0.001      0.         0.         0.012      0.
 0.         0.003      0.011      0.002      0.004      0.007
 0.004      0.012      0.009      0.006      0.         0.
 0.007      0.001      0.002      0.007      0.         0.009
 0.         0.006      0.01       0.001      0.01       0.011
 0.005      0.         0.012      0.009      0.         0.005
 0.008      0.003      0.001      0.         0.         0.002
 0.006      0.009      0.009      0.003      0.012      0.003
 0.011      0.         0.005      0.002      0.006      0.
 0.011      0.005      0.009      0.006      0.006      0.006
 0.003      0.012      0.011      0.002      0.012      0.007
 0.009      0.021      0.002      0.005      0.002      0.009
 0.012      0.001      0.011      0.002      0.004      0.008
 0.01       0.012      0.002      0.001      0.007      0.011
 0.007      0.         0.005      0.012      0.01       0.008
 0.38471673]",0.3847167325428195
3,"[0.008      0.012      0.005      0.009      0.002      0.
 0.001      0.001      0.007      0.005      0.001      0.
 0.005      0.007      0.004      0.002      0.002      0.004
 0.         0.001      0.003      0.01       0.01       0.007
 0.002      0.002      0.008      0.007      0.001      0.011
 0.011      0.012      0.         0.         0.005      0.001
 0.011      0.         0.001      0.004      0.011      0.01
 0.013      0.         0.013      0.012      0.001      0.011
 0.01       0.008      0.013      0.005      0.         0.003
 0.007      0.003      0.012      0.005      0.003      0.009
 0.007      0.011      0.01       0.004      0.004      0.013
 0.002      0.002      0.         0.008      0.         0.011
 0.001      0.009      0.004      0.003      0.011      0.002
 0.005      0.003      0.007      0.014      0.008      0.008
 0.011      0.008      0.005      0.         0.004      0.
 0.         0.003      0.012      0.008      0.004      0.005
 0.         0.003      0.01       0.007      0.         0.001
 0.007      0.001      0.011      0.008      0.004      0.007
 0.         0.012      0.009      0.001      0.003      0.012
 0.008      0.         0.013      0.01       0.002      0.014
 0.001      0.003      0.001      0.         0.         0.002
 0.007      0.011      0.01       0.014      0.001      0.003
 0.005      0.014      0.003      0.002      0.007      0.004
 0.005      0.         0.004      0.         0.012      0.005
 0.007      0.014      0.012      0.002      0.013      0.008
 0.01       0.007      0.01       0.004      0.002      0.003
 0.013      0.001      0.004      0.         0.004      0.009
 0.011      0.014      0.002      0.001      0.008      0.004
 0.007      0.004      0.005      0.013      0.011      0.002
 0.38603426]",0.38603425559947296
4,"[0.008      0.012      0.005      0.009      0.002      0.
 0.001      0.001      0.007      0.005      0.001      0.
 0.005      0.007      0.004      0.002      0.002      0.004
 0.         0.001      0.003      0.01       0.01       0.007
 0.002      0.002      0.008      0.007      0.001      0.011
 0.011      0.012      0.         0.         0.005      0.001
 0.011      0.         0.001      0.004      0.011      0.01
 0.013      0.         0.013      0.012      0.001      0.011
 0.01       0.008      0.013      0.005      0.         0.003
 0.007      0.003      0.012      0.005      0.003      0.009
 0.007      0.011      0.01       0.004      0.004      0.013
 0.002      0.002      0.         0.008      0.         0.011
 0.001      0.009      0.004      0.003      0.011      0.002
 0.005      0.003      0.007      0.014      0.008      0.008
 0.011      0.008      0.005      0.         0.004      0.
 0.         0.003      0.012      0.008      0.004      0.005
 0.         0.003      0.01       0.007      0.         0.001
 0.007      0.001      0.011      0.008      0.004      0.007
 0.         0.012      0.009      0.001      0.003      0.012
 0.008      0.         0.013      0.01       0.002      0.014
 0.001      0.003      0.001      0.         0.         0.002
 0.007      0.011      0.01       0.014      0.001      0.003
 0.005      0.014      0.003      0.002      0.007      0.004
 0.005      0.         0.004      0.         0.012      0.005
 0.007      0.014      0.012      0.002      0.013      0.008
 0.01       0.007      0.01       0.004      0.002      0.003
 0.013      0.001      0.004      0.         0.004      0.009
 0.011      0.014      0.002      0.001      0.008      0.004
 0.007      0.004      0.005      0.013      0.011      0.002
 0.38603426]",0.38603425559947296
5,"[0.008     0.012     0.005     0.009     0.002     0.        0.001
 0.005     0.006     0.003     0.001     0.004     0.003     0.003
 0.004     0.002     0.006     0.006     0.        0.001     0.003
 0.003     0.011     0.008     0.001     0.004     0.008     0.008
 0.003     0.012     0.009     0.01      0.006     0.        0.005
 0.011     0.003     0.014     0.001     0.012     0.012     0.011
 0.008     0.01      0.014     0.003     0.        0.012     0.011
 0.002     0.006     0.001     0.        0.        0.008     0.009
 0.012     0.005     0.006     0.009     0.002     0.012     0.01
 0.014     0.005     0.004     0.001     0.003     0.008     0.009
 0.        0.012     0.001     0.        0.004     0.003     0.012
 0.002     0.005     0.003     0.        0.015     0.004     0.001
 0.006     0.009     0.        0.        0.013     0.006     0.
 0.009     0.013     0.009     0.004     0.002     0.004     0.014
 0.011     0.006     0.        0.003     0.008     0.013     0.002
 0.002     0.004     0.01      0.        0.002     0.01      0.001
 0.        0.002     0.003     0.        0.014     0.01      0.002
 0.015     0.009     0.003     0.001     0.        0.        0.003
 0.008     0.012     0.003     0.015     0.001     0.003     0.012
 0.015     0.003     0.002     0.002     0.003     0.005     0.005
 0.006     0.008     0.013     0.005     0.008     0.015     0.012
 0.001     0.015     0.009     0.011     0.008     0.001     0.004
 0.002     0.003     0.014     0.002     0.004     0.        0.002
 0.        0.005     0.002     0.004     0.001     0.008     0.004
 0.005     0.        0.005     0.014     0.012     0.003     0.3886693]",0.38866930171277997
6,"[0.008     0.012     0.005     0.009     0.002     0.        0.001
 0.005     0.006     0.003     0.001     0.004     0.003     0.003
 0.004     0.002     0.006     0.006     0.        0.001     0.003
 0.003     0.011     0.008     0.001     0.004     0.008     0.008
 0.003     0.012     0.009     0.01      0.006     0.        0.005
 0.011     0.003     0.014     0.001     0.012     0.012     0.011
 0.008     0.01      0.014     0.003     0.        0.012     0.011
 0.002     0.006     0.001     0.        0.        0.008     0.009
 0.012     0.005     0.006     0.009     0.002     0.012     0.01
 0.014     0.005     0.004     0.001     0.003     0.008     0.009
 0.        0.012     0.001     0.        0.004     0.003     0.012
 0.002     0.005     0.003     0.        0.015     0.004     0.001
 0.006     0.009     0.        0.        0.013     0.006     0.
 0.009     0.013     0.009     0.004     0.002     0.004     0.014
 0.011     0.006     0.        0.003     0.008     0.013     0.002
 0.002     0.004     0.01      0.        0.002     0.01      0.001
 0.        0.002     0.003     0.        0.014     0.01      0.002
 0.015     0.009     0.003     0.001     0.        0.        0.003
 0.008     0.012     0.003     0.015     0.001     0.003     0.012
 0.015     0.003     0.002     0.002     0.003     0.005     0.005
 0.006     0.008     0.013     0.005     0.008     0.015     0.012
 0.001     0.015     0.009     0.011     0.008     0.001     0.004
 0.002     0.003     0.014     0.002     0.004     0.        0.002
 0.        0.005     0.002     0.004     0.001     0.008     0.004
 0.005     0.        0.005     0.014     0.012     0.003     0.3886693]",0.38866930171277997
7,"[0.008     0.012     0.005     0.009     0.002     0.        0.001
 0.005     0.006     0.003     0.001     0.004     0.003     0.003
 0.004     0.002     0.006     0.006     0.        0.001     0.003
 0.003     0.011     0.008     0.001     0.004     0.008     0.008
 0.003     0.012     0.009     0.01      0.006     0.        0.005
 0.011     0.003     0.014     0.001     0.012     0.012     0.011
 0.008     0.01      0.014     0.003     0.        0.012     0.011
 0.002     0.006     0.001     0.        0.        0.008     0.009
 0.012     0.005     0.006     0.009     0.002     0.012     0.01
 0.014     0.005     0.004     0.001     0.003     0.008     0.009
 0.        0.012     0.001     0.        0.004     0.003     0.012
 0.002     0.005     0.003     0.        0.015     0.004     0.001
 0.006     0.009     0.        0.        0.013     0.006     0.
 0.009     0.013     0.009     0.004     0.002     0.004     0.014
 0.011     0.006     0.        0.003     0.008     0.013     0.002
 0.002     0.004     0.01      0.        0.002     0.01      0.001
 0.        0.002     0.003     0.        0.014     0.01      0.002
 0.015     0.009     0.003     0.001     0.        0.        0.003
 0.008     0.012     0.003     0.015     0.001     0.003     0.012
 0.015     0.003     0.002     0.002     0.003     0.005     0.005
 0.006     0.008     0.013     0.005     0.008     0.015     0.012
 0.001     0.015     0.009     0.011     0.008     0.001     0.004
 0.002     0.003     0.014     0.002     0.004     0.        0.002
 0.        0.005     0.002     0.004     0.001     0.008     0.004
 0.005     0.        0.005     0.014     0.012     0.003     0.3886693]",0.38866930171277997
8,"[0.008     0.012     0.005     0.009     0.002     0.        0.001
 0.005     0.006     0.003     0.001     0.004     0.003     0.003
 0.004     0.002     0.006     0.006     0.        0.001     0.003
 0.003     0.011     0.008     0.001     0.004     0.008     0.008
 0.003     0.012     0.009     0.01      0.006     0.        0.005
 0.011     0.003     0.014     0.001     0.012     0.012     0.011
 0.008     0.01      0.014     0.003     0.        0.012     0.011
 0.002     0.006     0.001     0.        0.        0.008     0.009
 0.012     0.005     0.006     0.009     0.002     0.012     0.01
 0.014     0.005     0.004     0.001     0.003     0.008     0.009
 0.        0.012     0.001     0.        0.004     0.003     0.012
 0.002     0.005     0.003     0.        0.015     0.004     0.001
 0.006     0.009     0.        0.        0.013     0.006     0.
 0.009     0.013     0.009     0.004     0.002     0.004     0.014
 0.011     0.006     0.        0.003     0.008     0.013     0.002
 0.002     0.004     0.01      0.        0.002     0.01      0.001
 0.        0.002     0.003     0.        0.014     0.01      0.002
 0.015     0.009     0.003     0.001     0.        0.        0.003
 0.008     0.012     0.003     0.015     0.001     0.003     0.012
 0.015     0.003     0.002     0.002     0.003     0.005     0.005
 0.006     0.008     0.013     0.005     0.008     0.015     0.012
 0.001     0.015     0.009     0.011     0.008     0.001     0.004
 0.002     0.003     0.014     0.002     0.004     0.        0.002
 0.        0.005     0.002     0.004     0.001     0.008     0.004
 0.005     0.        0.005     0.014     0.012     0.003     0.3886693]",0.38866930171277997
9,"[0.008     0.012     0.005     0.009     0.002     0.        0.001
 0.005     0.006     0.003     0.001     0.004     0.003     0.003
 0.004     0.002     0.006     0.006     0.        0.001     0.003
 0.003     0.011     0.008     0.001     0.004     0.008     0.008
 0.003     0.012     0.009     0.01      0.006     0.        0.005
 0.011     0.003     0.014     0.001     0.012     0.012     0.011
 0.008     0.01      0.014     0.003     0.        0.012     0.011
 0.002     0.006     0.001     0.        0.        0.008     0.009
 0.012     0.005     0.006     0.009     0.002     0.012     0.01
 0.014     0.005     0.004     0.001     0.003     0.008     0.009
 0.        0.012     0.001     0.        0.004     0.003     0.012
 0.002     0.005     0.003     0.        0.015     0.004     0.001
 0.006     0.009     0.        0.        0.013     0.006     0.
 0.009     0.013     0.009     0.004     0.002     0.004     0.014
 0.011     0.006     0.        0.003     0.008     0.013     0.002
 0.002     0.004     0.01      0.        0.002     0.01      0.001
 0.        0.002     0.003     0.        0.014     0.01      0.002
 0.015     0.009     0.003     0.001     0.        0.        0.003
 0.008     0.012     0.003     0.015     0.001     0.003     0.012
 0.015     0.003     0.002     0.002     0.003     0.005     0.005
 0.006     0.008     0.013     0.005     0.008     0.015     0.012
 0.001     0.015     0.009     0.011     0.008     0.001     0.004
 0.002     0.003     0.014     0.002     0.004     0.        0.002
 0.        0.005     0.002     0.004     0.001     0.008     0.004
 0.005     0.        0.005     0.014     0.012     0.003     0.3886693]",0.38866930171277997
